trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2281,False,"{'a': 0.002, 'e': 0.010462058943426795}",20,5,20.818977014099247,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.002, 'e': 0.01044115573571539}",20,14,13.000249429584446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.002, 'e': 0.01042029429264085}",30,7,37.07540720591099,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.002, 'e': 0.010399474530757374}",30,13,28.885256307486127,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.002, 'e': 0.010378696366785877}",20,5,23.223719013753723,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.002, 'e': 0.010357959717613696}",25,6,35.67153334391509,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.002, 'e': 0.010337264500294195}",25,14,16.72965436794253,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.002, 'e': 0.01031661063204648}",20,16,5.876972960316007,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.002, 'e': 0.010295998030255039}",25,10,25.024196382797875,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2290,False,"{'a': 0.002, 'e': 0.010275426612469454}",30,12,29.95709433307766,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.002, 'e': 0.010254896296404022}",30,16,23.550496582068664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.002, 'e': 0.010234406999937449}",25,8,28.782079123940015,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.002, 'e': 0.01021395864111251}",30,20,17.616416803405794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2294,False,"{'a': 0.002, 'e': 0.010193551138135765}",20,12,12.695855067823771,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.002, 'e': 0.010173184409377162}",25,16,18.725738011737235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.002, 'e': 0.010152858373369763}",20,15,9.387843970702859,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.002, 'e': 0.010132572948809385}",25,15,17.796987709389608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.002, 'e': 0.010112328054554321}",25,18,12.949367627436505,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.002, 'e': 0.01009212360962496}",35,23,21.124746154520626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.002, 'e': 0.01007195953320349}",20,14,10.957690377106056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.002, 'e': 0.010051835744633576}",20,13,13.055757062279314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.002, 'e': 0.010031752163420051}",20,14,8.956671974920178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.002, 'e': 0.010011708709228555}",20,12,17.304258867965473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.002, 'e': 0.009991705301885246}",20,15,7.196870913628577,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.002, 'e': 0.009971741861376457}",30,21,17.82198548011157,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2306,False,"{'a': 0.002, 'e': 0.00995181830784842}",30,20,20.382115511513664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.002, 'e': 0.00993193456160688}",30,21,17.739125441918226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2308,False,"{'a': 0.002, 'e': 0.009912090543116831}",30,18,21.373086381372314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2309,False,"{'a': 0.002, 'e': 0.009892286173002172}",20,12,15.920405620774499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.002, 'e': 0.009872521372045385}",25,16,19.619903523764687,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.002, 'e': 0.009852796061187257}",25,14,20.548774075127287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.002, 'e': 0.009833110161526512}",25,16,17.944325632217218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.002, 'e': 0.009813463594319522}",25,11,25.932100208503762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.002, 'e': 0.009793856280979988}",30,19,19.731483241617127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2315,False,"{'a': 0.002, 'e': 0.009774288143078643}",25,13,24.251561227733298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2316,False,"{'a': 0.002, 'e': 0.009754759102342903}",20,10,13.773586349414535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.002, 'e': 0.00973526908065658}",25,6,35.165750949420506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.002, 'e': 0.009715818000059549}",20,10,-1.2806758691676958,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2319,False,"{'a': 0.002, 'e': 0.009696405782747483}",25,14,17.742467811555777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.002, 'e': 0.009677032351071476}",20,8,18.905115299655627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.002, 'e': 0.009657697627537777}",30,19,20.10241034292799,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.002, 'e': 0.009638401534807457}",25,17,16.22532936198386,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.002, 'e': 0.009619143995696133}",20,9,18.52422227355273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2324,False,"{'a': 0.002, 'e': 0.00959992493317362}",20,9,16.15478885694066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.002, 'e': 0.009580744270363638}",25,14,18.647413763194784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.002, 'e': 0.009561601930543505}",25,7,31.03039877898453,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.002, 'e': 0.00954249783714385}",20,7,22.197008335002575,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.002, 'e': 0.009523431913748267}",20,16,7.501105273491162,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2329,False,"{'a': 0.002, 'e': 0.009504404084093037}",30,19,17.949760156095355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.002, 'e': 0.009485414272066808}",30,19,19.47905763310379,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.002, 'e': 0.009466462401710323}",20,16,9.193627720176071,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2332,False,"{'a': 0.002, 'e': 0.009447548397216066}",25,3,33.65738326217168,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.002, 'e': 0.009428672182927995}",20,10,16.097951137528838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.002, 'e': 0.00940983368334122}",20,6,17.991999257907704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.002, 'e': 0.009391032823101731}",25,15,19.37583609156745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2336,False,"{'a': 0.002, 'e': 0.009372269527006058}",30,23,13.86291343662125,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.002, 'e': 0.009353543720000988}",20,7,18.507478323201205,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.002, 'e': 0.009334855327183261}",25,12,19.685091143777928,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2339,False,"{'a': 0.002, 'e': 0.009316204273799297}",30,14,30.161073918808924,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.002, 'e': 0.009297590485244851}",20,6,25.57863990346907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2341,False,"{'a': 0.002, 'e': 0.009279013887064744}",30,8,33.46425709370291,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.002, 'e': 0.009260474404952547}",20,8,22.000489012838752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.002, 'e': 0.009241971964750325}",30,12,32.84022433058912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.002, 'e': 0.009223506492448286}",25,14,20.52824081883742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2345,False,"{'a': 0.002, 'e': 0.009205077914184514}",30,17,28.551870252985193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.002, 'e': 0.009186686156244664}",25,6,29.415720349656077,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.002, 'e': 0.009168331145061697}",25,17,12.326726414242849,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.002, 'e': 0.009150012807215533}",30,24,10.759134047868123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.002, 'e': 0.009131731069432799}",30,9,31.523410424663346,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2350,False,"{'a': 0.002, 'e': 0.00911348585858651}",20,0,25.959436234340135,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2351,False,"{'a': 0.002, 'e': 0.009095277101695816}",20,9,19.940641224922963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.002, 'e': 0.009077104725925654}",30,4,32.54822915583075,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
2353,False,"{'a': 0.002, 'e': 0.0090589686585865}",20,16,6.578674332377343,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2354,False,"{'a': 0.002, 'e': 0.00904086882713405}",25,14,20.815060407023132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.002, 'e': 0.009022805159168971}",25,8,27.746325489475332,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.002, 'e': 0.00900477758243656}",25,14,24.197224091502914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.002, 'e': 0.008986786024826483}",25,18,9.746012362288475,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.002, 'e': 0.008968830414372481}",25,14,14.915078491616786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.002, 'e': 0.008950910679252104}",20,12,14.192644118901418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.002, 'e': 0.008933026747786376}",20,13,9.819513649257392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2361,False,"{'a': 0.002, 'e': 0.008915178548439553}",25,17,11.69003598956743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2362,False,"{'a': 0.002, 'e': 0.0088973660098188}",30,13,19.452491006557143,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2363,False,"{'a': 0.002, 'e': 0.00887958906067396}",20,10,20.326665850765302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.002, 'e': 0.0088618476298972}",25,9,31.08641366911406,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.002, 'e': 0.008844141646522776}",20,0,31.569966212032337,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2366,False,"{'a': 0.002, 'e': 0.008826471039726723}",20,6,24.27854176767779,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2367,False,"{'a': 0.002, 'e': 0.008808835738826605}",20,13,12.78133876034201,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2368,False,"{'a': 0.002, 'e': 0.008791235673281187}",20,14,10.57714873294428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2369,False,"{'a': 0.002, 'e': 0.008773670772690183}",20,8,15.071148363196219,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2370,False,"{'a': 0.002, 'e': 0.008756140966793962}",30,18,23.654823686978645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.002, 'e': 0.00873864618547329}",20,15,10.495539830842603,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.002, 'e': 0.008721186358749012}",25,11,25.68080089573289,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.002, 'e': 0.008703761416781796}",30,11,26.824800855654445,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.002, 'e': 0.008686371289871845}",20,7,20.126196475890357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.002, 'e': 0.008669015908458644}",30,10,29.498460991160712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.002, 'e': 0.008651695203120634}",20,0,-7.263961020023993,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2377,False,"{'a': 0.002, 'e': 0.008634409104574973}",25,5,26.508192795979085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.002, 'e': 0.008617157543677235}",25,0,36.16173860438344,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2379,False,"{'a': 0.002, 'e': 0.008599940451421168}",25,18,8.641563049612033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.002, 'e': 0.008582757758938376}",20,10,22.869984318826617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.002, 'e': 0.00856560939749806}",25,18,13.387072037687576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.002, 'e': 0.008548495298506749}",25,10,28.85511413358252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.002, 'e': 0.008531415393508037}",20,12,8.850742928004465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.002, 'e': 0.008514369614182275}",20,11,19.599176791540913,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.002, 'e': 0.008497357892346322}",20,11,17.083120782110118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.002, 'e': 0.00848038015995326}",25,10,30.340713223708082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.002, 'e': 0.008463436349092154}",20,6,24.975249921170523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.002, 'e': 0.008446526391987728}",20,8,18.859565254806327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.002, 'e': 0.008429650221000132}",20,12,11.708103579700238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2390,False,"{'a': 0.002, 'e': 0.008412807768624651}",20,0,-15.60744060793397,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2391,False,"{'a': 0.002, 'e': 0.00839599896749147}",20,9,20.827874712922274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.002, 'e': 0.008379223750365355}",25,12,26.908864378129923,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.002, 'e': 0.008362482050145411}",20,15,11.853669383994763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.002, 'e': 0.008345773799864812}",25,13,23.142498896114418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.002, 'e': 0.008329098932690548}",20,4,24.011616314716683,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.002, 'e': 0.008312457381923119}",20,13,-0.16597140964757884,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2397,False,"{'a': 0.002, 'e': 0.008295849080996301}",25,15,16.669028653987194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.002, 'e': 0.008279273963476861}",25,11,22.355500471591075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.002, 'e': 0.008262731963064322}",25,16,16.277049142427092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.002, 'e': 0.008246223013590652}",25,15,17.29261994863891,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.002, 'e': 0.00822974704902003}",25,10,26.212565750834763,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.002, 'e': 0.00821330400344857}",25,12,20.227959197185825,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.002, 'e': 0.008196893811104083}",20,13,11.836881522974064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.002, 'e': 0.00818051640634577}",25,8,27.112848145168627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.002, 'e': 0.00816417172366399}",20,4,27.45159387743749,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.002, 'e': 0.008147859697679982}",35,23,23.09113885403065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.002, 'e': 0.008131580263145637}",25,6,32.09488805043925,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.002, 'e': 0.008115333354943185}",30,21,15.078978780301304,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.002, 'e': 0.008099118908084974}",25,14,22.014201597316955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.002, 'e': 0.008082936857713186}",30,19,22.534231059445002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.002, 'e': 0.008066787139099614}",20,7,22.54978052203156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.002, 'e': 0.008050669687645355}",20,13,11.640246767472235,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.002, 'e': 0.00803458443888058}",25,18,3.9097141088578296,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.002, 'e': 0.008018531328464267}",25,16,13.513474849850212,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.002, 'e': 0.008002510292183965}",30,14,24.779593084796243,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.002, 'e': 0.007986521265955502}",25,15,22.703818248311613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.002, 'e': 0.007970564185822752}",20,14,10.066595495886238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.002, 'e': 0.007954638987957365}",20,9,15.11345079213289,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.002, 'e': 0.007938745608658544}",30,17,26.76655991245186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.002, 'e': 0.007922883984352742}",25,9,23.44244190055235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.002, 'e': 0.007907054051593441}",20,6,26.145281798085723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.002, 'e': 0.007891255747060883}",20,9,20.57586823845228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.002, 'e': 0.007875489007561841}",25,14,20.664853069620786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.002, 'e': 0.00785975377002933}",20,8,25.40081743985617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.002, 'e': 0.00784404997152238}",20,12,4.384604320393932,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2426,False,"{'a': 0.002, 'e': 0.007828377549225767}",25,15,16.9170114059759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.002, 'e': 0.007812736440449795}",20,5,19.178163331962182,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.002, 'e': 0.007797126582630004}",20,16,7.108144285668128,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.002, 'e': 0.007781547913326937}",30,8,37.4918906905272,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.002, 'e': 0.007766000370225894}",25,15,19.37332850711261,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.002, 'e': 0.007750483891136692}",20,11,15.829513883659757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.002, 'e': 0.007734998413993389}",20,14,11.954877744618102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.002, 'e': 0.007719543876854055}",30,13,29.281214927810723,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.002, 'e': 0.0077041202179005215}",30,12,31.14350746130953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.002, 'e': 0.007688727375438125}",20,15,7.549437065178866,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.002, 'e': 0.007673365287895489}",20,10,19.85297413238718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.002, 'e': 0.007658033893824235}",25,18,11.401865391653908,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.002, 'e': 0.007642733131898768}",20,8,22.44158306363879,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.002, 'e': 0.007627462940916011}",25,20,8.680866924815504,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.002, 'e': 0.0076122232597951945}",30,16,24.170712174426708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.002, 'e': 0.007597014027577567}",25,16,16.84639263713309,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.002, 'e': 0.00758183518342618}",30,14,24.85516649737446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.002, 'e': 0.007566686666625628}",20,15,11.112362725130748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.002, 'e': 0.007551568416581838}",30,17,23.29160996941591,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.002, 'e': 0.007536480372821785}",30,11,31.177550262833606,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.002, 'e': 0.00752142247499327}",20,9,20.25262084501632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.002, 'e': 0.007506394662864678}",25,12,26.091698335808037,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.002, 'e': 0.0074913968763247515}",30,8,37.277957344367174,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.002, 'e': 0.007476429055382319}",25,13,19.921952609009537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.002, 'e': 0.007461491140166077}",30,18,19.30562718013173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.002, 'e': 0.007446583070924338}",25,19,10.58719506104248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.002, 'e': 0.007431704788024818}",25,0,40.154003777179405,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2453,False,"{'a': 0.002, 'e': 0.007416856231954359}",20,8,16.611870161964532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.002, 'e': 0.0074020373433187165}",35,25,15.050575599650855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.002, 'e': 0.00738724806284231}",20,7,19.18549164799787,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.002, 'e': 0.007372488331368012}",25,13,22.053492660553363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.002, 'e': 0.007357758089856868}",20,6,20.554059767624878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.002, 'e': 0.007343057279387895}",20,11,15.186302036129112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.002, 'e': 0.007328385841157824}",20,11,17.688796964351795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.002, 'e': 0.007313743716480895}",20,7,17.469054885546512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.002, 'e': 0.007299130846788583}",20,13,14.220523677279683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.002, 'e': 0.00728454717362939}",20,7,19.96572284631737,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.002, 'e': 0.007269992638668599}",20,9,23.976233616474946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
